time_window,area,latitude,longitude,rainfall_mm,delay_minutes,congestion_percent,incident_count,weather_score,traffic_score,incident_score,civic_pulse_score,pulse_status,anomaly_count,event_status,evidence_level,summary,pulse_explanation
2026-09-24 10:20:00,Durgapura,26.8547,75.805,1.06,4.17,39.855,2.0,27.532635674358144,23.065858751649028,8.077307645762433,19.9,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 20/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Jagatpura,26.839,75.826,3.5,3.635,32.645,0.0,28.57955311129144,29.583352754256875,29.195967562401254,29.2,Moderate Activity,1,Watch,High,Jagatpura: One civic signal is showing unusual activity. Observed signals: traffic delay is unusually high (3.6 min). Civic Pulse Score: 29/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Malviya Nagar,26.8508,75.806,1.48,10.67,25.89,1.0,23.101560244167644,25.615334450384452,17.45745711915604,22.4,Moderate Activity,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 22/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Mansarovar,26.85,75.763,2.57,11.53,49.445,0.0,8.400729239727298,42.58486779111563,27.061807085448116,27.7,Moderate Activity,1,Watch,High,Mansarovar: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (49%). Civic Pulse Score: 28/100. These signals are temporally associated; the system does not infer causation.,🚗 Traffic disruption is elevated (score 43/100).
2026-09-24 10:20:00,Pratap Nagar,26.815,75.829,5.61,4.855,32.075,1.0,32.46582517909164,10.725929667484458,12.51996879908257,17.8,Normal,0,Normal,High,Pratap Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 18/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Raja Park,26.9,75.822,3.66,10.085,37.09,0.0,22.005617212232504,11.609124509493771,25.568687996077664,18.9,Normal,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 19/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Sanganer,26.8197,75.769,3.31,10.350000000000001,42.46,2.0,31.683723597905143,27.826225166830973,13.167361770120225,24.6,Moderate Activity,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 25/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:20:00,Vaishali Nagar,26.9124,75.7485,1.61,6.965,39.22,0.0,3.5333078999994987,9.903535044927985,17.760029747916633,10.3,Normal,0,Normal,High,Vaishali Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 10/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,C-Scheme,26.9118,75.795,0.92,7.24,43.625,3.0,31.838419641417246,17.927611555138082,37.511120727901464,28.0,Moderate Activity,0,Normal,High,C-Scheme is currently showing mostly normal civic conditions. The Civic Pulse Score is 28/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Civil Lines,26.9075,75.787,0.99,4.8,35.075,2.0,19.484908115838056,20.694156848032232,3.8788043421025495,15.3,Normal,0,Normal,High,Civil Lines is currently showing mostly normal civic conditions. The Civic Pulse Score is 15/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Durgapura,26.8547,75.805,3.45,10.26,31.634999999999998,0.0,29.523524535196128,11.166755759479319,35.02531273680839,23.8,Moderate Activity,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 24/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Jagatpura,26.839,75.826,0.22,4.24,39.55,0.0,24.02343923908022,24.432944563530377,29.195967562401254,25.7,Moderate Activity,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 26/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Malviya Nagar,26.8508,75.806,2.19,9.56,40.195,2.0,0.9205008801933328,14.975895412587201,1.3428813168581557,6.7,Normal,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 7/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Mansarovar,26.85,75.763,2.07,6.155,41.87,1.0,2.5897708893282223,19.054105498197465,9.703801476621436,11.3,Normal,0,Normal,High,Mansarovar is currently showing mostly normal civic conditions. The Civic Pulse Score is 11/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Pratap Nagar,26.815,75.829,4.52,7.25,19.744999999999997,1.0,18.75037036909898,24.24050245694989,10.495891477907351,18.5,Normal,1,Watch,High,Pratap Nagar: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (20%). Civic Pulse Score: 18/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Raja Park,26.9,75.822,1.72,4.84,35.379999999999995,3.0,7.952396685258111,15.297767274026693,20.532079880198026,14.7,Normal,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 15/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Sanganer,26.8197,75.769,1.87,7.404999999999999,45.225,1.0,5.606022264362645,23.879036307155573,4.389120590040075,12.6,Normal,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:30:00,Vaishali Nagar,26.9124,75.7485,0.0,6.425000000000001,41.455,0.0,24.750824598019648,16.34145299083684,15.004448291160585,18.5,Normal,0,Normal,High,Vaishali Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 18/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,C-Scheme,26.9118,75.795,1.68,11.25,37.105000000000004,1.0,15.159227027815517,23.044224999579622,8.356690953957177,16.3,Normal,1,Watch,High,C-Scheme: One civic signal is showing unusual activity. Observed signals: traffic delay is unusually high (11.2 min). Civic Pulse Score: 16/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Civil Lines,26.9075,75.787,1.08,8.33,31.880000000000003,1.0,15.228697893668512,12.143239889702741,11.636413026307649,12.9,Normal,0,Normal,High,Civil Lines is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Durgapura,26.8547,75.805,0.0,4.1850000000000005,22.755,1.0,47.98393980907057,30.062141777688296,17.79589853147668,31.8,Moderate Activity,1,Watch,High,Durgapura: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (0.0 mm). Civic Pulse Score: 32/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 48/100).
2026-09-24 10:40:00,Jagatpura,26.839,75.826,2.24,11.98,32.585,2.0,6.550906122391737,20.046402682997897,7.683149358526648,12.3,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 12/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Malviya Nagar,26.8508,75.806,2.08,8.07,26.160000000000004,2.0,8.417028318905826,10.27253518814468,1.3428813168581557,7.0,Normal,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 7/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Mansarovar,26.85,75.763,2.1,10.82,42.015,1.0,8.09714392667344,19.92228210980742,11.35482810415104,13.8,Normal,0,Normal,High,Mansarovar is currently showing mostly normal civic conditions. The Civic Pulse Score is 14/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Pratap Nagar,26.815,75.829,1.18,8.09,41.525000000000006,1.0,17.35828761335124,18.83319841386079,8.03107627524291,15.2,Normal,0,Normal,High,Pratap Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 15/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Raja Park,26.9,75.822,3.42,9.08,31.55,1.0,16.008638737724105,10.924375991566073,8.454385833022716,11.7,Normal,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 12/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Sanganer,26.8197,75.769,2.81,10.61,44.985,3.0,24.446777889486174,26.30386347474937,38.440778388203015,29.4,Moderate Activity,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 29/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:40:00,Vaishali Nagar,26.9124,75.7485,0.19,4.965,47.56,2.0,19.79696807890465,32.16798829835929,37.55990639724772,30.1,Moderate Activity,0,Normal,High,Vaishali Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 30/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,C-Scheme,26.9118,75.795,1.68,4.945,37.599999999999994,2.0,12.654919155860453,16.936732286084272,11.699367335540046,14.1,Normal,0,Normal,High,C-Scheme is currently showing mostly normal civic conditions. The Civic Pulse Score is 14/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Civil Lines,26.9075,75.787,1.08,6.925,33.475,0.0,12.764221193531666,13.001121056590108,27.15163039471785,17.2,Normal,0,Normal,High,Civil Lines is currently showing mostly normal civic conditions. The Civic Pulse Score is 17/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Durgapura,26.8547,75.805,0.0,7.47,27.880000000000003,2.0,36.916294962830285,8.50281220939708,2.1807512655390355,15.1,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 15/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Jagatpura,26.839,75.826,2.24,9.405000000000001,41.585,2.0,4.857647677845979,17.690955440915648,6.206823358425818,10.4,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 10/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Malviya Nagar,26.8508,75.806,2.08,4.69,37.595,2.0,6.662531929477879,29.421779380770865,4.7335498694096385,15.2,Normal,1,Watch,High,Malviya Nagar: One civic signal is showing unusual activity. Observed signals: traffic delay is unusually high (4.7 min). Civic Pulse Score: 15/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Mansarovar,26.85,75.763,2.1,6.83,34.615,1.0,5.824159542710076,21.20397238556851,13.285463451892841,14.2,Normal,0,Normal,High,Mansarovar is currently showing mostly normal civic conditions. The Civic Pulse Score is 14/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Pratap Nagar,26.815,75.829,1.18,7.615,31.535000000000004,2.0,19.657828687936252,5.683998038866135,63.289289082327656,27.2,Moderate Activity,1,Watch,High,Pratap Nagar: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (2). Civic Pulse Score: 27/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 63/100).
2026-09-24 10:50:00,Raja Park,26.9,75.822,3.42,7.06,48.144999999999996,0.0,13.394028441987057,28.96164224039994,21.589404262836997,22.1,Moderate Activity,1,Watch,High,Raja Park: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (48%). Civic Pulse Score: 22/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Sanganer,26.8197,75.769,2.81,8.91,28.18,1.0,20.709242659389147,14.676902373259406,2.9878193410496374,13.0,Normal,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 10:50:00,Vaishali Nagar,26.9124,75.7485,0.19,4.66,48.41,1.0,16.857517163557358,34.30169749029644,7.5022241455802945,21.0,Moderate Activity,0,Normal,High,Vaishali Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 21/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,C-Scheme,26.9118,75.795,2.36,7.16,24.26,0.0,5.846406049522125,24.510088180479674,28.4127492434544,20.1,Moderate Activity,1,Watch,High,C-Scheme: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (24%). Civic Pulse Score: 20/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Civil Lines,26.9075,75.787,3.13,9.105,22.585,1.0,48.579376572131636,27.904925373563323,7.150006212124396,27.9,Moderate Activity,2,Elevated,High,"Civil Lines: Multiple civic signals are showing unusual activity. Observed signals: rainfall is unusually high (3.1 mm), traffic congestion is unusually high (23%). Civic Pulse Score: 28/100. These signals are temporally associated; the system does not infer causation.",🌧️ Weather activity is elevated (score 49/100).
2026-09-24 11:00:00,Durgapura,26.8547,75.805,0.21,6.0,33.15,2.0,26.775629264181546,6.461613022049343,3.365255747345097,11.6,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 12/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Jagatpura,26.839,75.826,1.79,5.72,41.18,1.0,3.907782389440477,17.445361764073677,12.413646716851641,11.9,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 12/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Malviya Nagar,26.8508,75.806,2.99,8.44,25.825000000000003,0.0,26.148796598717567,10.156289206201235,33.134849085867465,21.8,Moderate Activity,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 22/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Mansarovar,26.85,75.763,2.6,6.755000000000001,36.17,0.0,17.462920432547428,16.557742254006154,26.107325653668617,19.7,Normal,0,Normal,High,Mansarovar is currently showing mostly normal civic conditions. The Civic Pulse Score is 20/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Pratap Nagar,26.815,75.829,1.82,7.575,30.08,1.0,15.01327170833629,6.7362740832516295,8.541544759972163,9.8,Normal,0,Normal,High,Pratap Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 10/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Raja Park,26.9,75.822,1.13,4.8,44.334999999999994,0.0,24.711296850045134,28.217696253746887,19.44075508366838,24.5,Moderate Activity,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 24/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Sanganer,26.8197,75.769,1.8,9.92,35.56999999999999,1.0,0.2302561022423644,8.389336400502593,1.5366298717053282,3.9,Normal,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 4/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:00:00,Vaishali Nagar,26.9124,75.7485,3.86,3.335,35.88,1.0,42.59371273513661,30.131440071922043,7.5022241455802945,27.1,Moderate Activity,2,Elevated,High,"Vaishali Nagar: Multiple civic signals are showing unusual activity. Observed signals: rainfall is unusually high (3.9 mm), traffic delay is unusually high (3.3 min). Civic Pulse Score: 27/100. These signals are temporally associated; the system does not infer causation.",🌧️ Weather activity is elevated (score 43/100).
2026-09-24 11:10:00,C-Scheme,26.9118,75.795,2.44,8.375,28.12,2.0,7.247442510629304,15.900134490686842,14.200649608228915,12.8,Normal,0,Normal,High,C-Scheme is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Civil Lines,26.9075,75.787,0.0,4.275,30.165,0.0,43.4105303372942,24.539630985872797,27.91579112488622,31.2,Moderate Activity,1,Watch,High,Civil Lines: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (0.0 mm). Civic Pulse Score: 31/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 43/100).
2026-09-24 11:10:00,Durgapura,26.8547,75.805,0.76,6.0600000000000005,25.07,1.0,13.339503811531428,16.950564072260004,16.826278736725484,15.8,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 16/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Jagatpura,26.839,75.826,2.3,8.925,28.385,2.0,6.477320162285856,17.322807525385123,7.683149358526648,11.2,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 11/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Malviya Nagar,26.8508,75.806,1.97,9.705,53.275,0.0,11.543231863834817,30.19637814717431,31.434796011109704,25.0,Moderate Activity,1,Watch,High,Malviya Nagar: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (53%). Civic Pulse Score: 25/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Mansarovar,26.85,75.763,3.11,7.209999999999999,44.2,0.0,59.68951722079571,17.9617614750494,22.24487316434585,31.8,Moderate Activity,1,Watch,High,Mansarovar: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (3.1 mm). Civic Pulse Score: 32/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 60/100).
2026-09-24 11:10:00,Pratap Nagar,26.815,75.829,2.93,9.285,37.7,2.0,1.0523595677968718,16.582253042785414,42.70772379986079,19.8,Normal,1,Watch,High,Pratap Nagar: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (2). Civic Pulse Score: 20/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 43/100).
2026-09-24 11:10:00,Raja Park,26.9,75.822,2.64,9.6,29.47,2.0,1.3627441418632855,16.715908406303164,10.53943521983001,10.3,Normal,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 10/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Sanganer,26.8197,75.769,2.65,2.675,37.265,0.0,14.690524180779914,30.74402792770791,22.63488196541538,23.5,Moderate Activity,1,Watch,High,Sanganer: One civic signal is showing unusual activity. Observed signals: traffic delay is unusually high (2.7 min). Civic Pulse Score: 24/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:10:00,Vaishali Nagar,26.9124,75.7485,0.0,6.5649999999999995,37.56,4.0,18.62079795087052,4.885772875504005,86.06631011884028,33.4,Moderate Activity,1,Watch,High,Vaishali Nagar: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (4). Civic Pulse Score: 33/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 86/100).
2026-09-24 11:20:00,C-Scheme,26.9118,75.795,2.44,5.73,29.03,1.0,7.202518974773797,19.963824410651934,3.552005949583328,11.2,Normal,0,Normal,High,C-Scheme is currently showing mostly normal civic conditions. The Civic Pulse Score is 11/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Civil Lines,26.9075,75.787,0.0,6.99,42.53,0.0,33.5578981912175,16.736840072998234,24.038373420260363,24.0,Moderate Activity,0,Normal,High,Civil Lines is currently showing mostly normal civic conditions. The Civic Pulse Score is 24/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Durgapura,26.8547,75.805,0.76,5.09,23.895,1.0,11.418124420921218,21.525413971294427,14.386495343640673,16.4,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 16/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Jagatpura,26.839,75.826,2.3,7.85,38.59,2.0,4.608077695007999,6.868648984804182,9.990009990009991,7.1,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 7/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Malviya Nagar,26.8508,75.806,1.97,10.57,29.09,0.0,9.113178704953803,16.439184884310684,25.871687010585205,17.1,Normal,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 17/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Mansarovar,26.85,75.763,3.11,7.0649999999999995,32.14,2.0,43.78353206264157,23.873436335914022,9.720377541834193,25.6,Moderate Activity,1,Watch,High,Mansarovar: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (3.1 mm). Civic Pulse Score: 26/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 44/100).
2026-09-24 11:20:00,Pratap Nagar,26.815,75.829,2.93,7.915000000000001,27.490000000000002,3.0,0.7658403206987646,11.298882344709648,77.21717817005255,27.9,Moderate Activity,1,Watch,High,Pratap Nagar: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (3). Civic Pulse Score: 28/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 77/100).
2026-09-24 11:20:00,Raja Park,26.9,75.822,2.64,9.555,25.84,3.0,1.0208814463925047,25.051883053266707,23.204852991231625,17.3,Normal,0,Normal,High,Raja Park is currently showing mostly normal civic conditions. The Civic Pulse Score is 17/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Sanganer,26.8197,75.769,2.65,9.68,26.424999999999997,3.0,13.119984668702994,24.250758906204737,35.34248704922258,24.2,Moderate Activity,0,Normal,High,Sanganer is currently showing mostly normal civic conditions. The Civic Pulse Score is 24/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:20:00,Vaishali Nagar,26.9124,75.7485,0.0,7.55,24.990000000000002,3.0,18.62079795087052,31.172203530600548,33.57203292145393,28.1,Moderate Activity,1,Watch,High,Vaishali Nagar: One civic signal is showing unusual activity. Observed signals: traffic congestion is unusually high (25%). Civic Pulse Score: 28/100. These signals are temporally associated; the system does not infer causation.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,C-Scheme,26.9118,75.795,3.31,9.0,36.85,0.0,27.74347212904334,13.121386242907434,24.038373420260363,20.8,Moderate Activity,0,Normal,High,C-Scheme is currently showing mostly normal civic conditions. The Civic Pulse Score is 21/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,Civil Lines,26.9075,75.787,0.5,9.64,42.989999999999995,1.0,16.94145314249884,19.385710871542237,0.0,12.8,Normal,0,Normal,High,Civil Lines is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,Durgapura,26.8547,75.805,1.8,9.13,40.74,1.0,7.746523788688313,18.927099036670057,12.173188367695953,13.5,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 14/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,Jagatpura,26.839,75.826,2.53,5.84,34.46,2.0,6.802293567219278,8.737921326512907,7.502224145580291,7.8,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 8/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,Malviya Nagar,26.8508,75.806,2.61,9.58,32.555,2.0,20.145996801805683,5.975287790083529,15.523012206351122,13.1,Normal,0,Normal,High,Malviya Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 13/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:30:00,Mansarovar,26.85,75.763,0.23,7.869999999999999,34.905,3.0,100.0,11.544395112583656,24.300943854585483,41.9,Elevated Activity,1,Watch,High,Mansarovar: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (0.2 mm). Civic Pulse Score: 42/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 100/100).
2026-09-24 11:30:00,Pratap Nagar,26.815,75.829,2.5,7.300000000000001,22.36,3.0,5.42300107810918,18.005570672246844,47.29488750554423,23.0,Moderate Activity,1,Watch,High,Pratap Nagar: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (3). Civic Pulse Score: 23/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 47/100).
2026-09-24 11:30:00,Raja Park,26.9,75.822,2.61,7.255000000000001,44.385000000000005,5.0,3.460686696527722,20.153049541095367,46.4019674818413,23.0,Moderate Activity,1,Watch,High,Raja Park: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (5). Civic Pulse Score: 23/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 46/100).
2026-09-24 11:30:00,Sanganer,26.8197,75.769,0.0,9.205,50.459999999999994,4.0,32.40150977382835,25.21689678778493,53.78204550968654,35.9,Moderate Activity,2,Elevated,High,"Sanganer: Multiple civic signals are showing unusual activity. Observed signals: traffic congestion is unusually high (50%), civic incidents are elevated (4). Civic Pulse Score: 36/100. These signals are temporally associated; the system does not infer causation.",🚨 Civic incidents are elevated (score 54/100).
2026-09-24 11:30:00,Vaishali Nagar,26.9124,75.7485,2.42,3.29,40.995000000000005,1.0,24.058600035970834,20.80805939684968,2.491064836574143,16.3,Normal,0,Normal,High,Vaishali Nagar is currently showing mostly normal civic conditions. The Civic Pulse Score is 16/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:40:00,C-Scheme,26.9118,75.795,4.42,6.955,34.39,3.0,49.25829057352046,3.6679742029334985,41.90840002604609,28.8,Moderate Activity,2,Elevated,High,"C-Scheme: Multiple civic signals are showing unusual activity. Observed signals: rainfall is unusually high (4.4 mm), civic incidents are elevated (3). Civic Pulse Score: 29/100. These signals are temporally associated; the system does not infer causation.",🌧️ Weather activity is elevated (score 49/100). 🚨 Civic incidents are elevated (score 42/100).
2026-09-24 11:40:00,Civil Lines,26.9075,75.787,0.0,6.255,36.395,5.0,25.12154366916285,8.165155179150956,100.0,40.8,Elevated Activity,1,Watch,High,Civil Lines: One civic signal is showing unusual activity. Observed signals: civic incidents are elevated (5). Civic Pulse Score: 41/100. These signals are temporally associated; the system does not infer causation.,🚨 Civic incidents are elevated (score 100/100).
2026-09-24 11:40:00,Durgapura,26.8547,75.805,1.85,8.05,34.04,1.0,7.554119445940433,5.824562517510232,10.01000869697415,7.6,Normal,0,Normal,High,Durgapura is currently showing mostly normal civic conditions. The Civic Pulse Score is 8/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:40:00,Jagatpura,26.839,75.826,1.8,5.305,31.685000000000002,2.0,13.073359175355241,13.720034023827967,7.502224145580291,11.7,Normal,0,Normal,High,Jagatpura is currently showing mostly normal civic conditions. The Civic Pulse Score is 12/100.,No major signal is currently contributing to the Civic Pulse Score.
2026-09-24 11:40:00,Malviya Nagar,26.8508,75.806,4.85,8.19,41.485,0.0,100.0,9.736651371051133,27.05265591350461,42.0,Elevated Activity,1,Watch,High,Malviya Nagar: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (4.8 mm). Civic Pulse Score: 42/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 100/100).
2026-09-24 11:40:00,Mansarovar,26.85,75.763,0.0,9.125,46.685,1.0,59.936928890266216,18.596319620177873,4.860188770917095,26.9,Moderate Activity,1,Watch,High,Mansarovar: One civic signal is showing unusual activity. Observed signals: rainfall is unusually high (0.0 mm). Civic Pulse Score: 27/100. These signals are temporally associated; the system does not infer causation.,🌧️ Weather activity is elevated (score 60/100).
